   10		71.815121
   11		81.798286
   12		88.076319
   13		97.980206
   14		103.855627
   15		109.828079
   16		115.702989
   17		122.054994
   18		124.230385
   19		128.428732
   20		129.310376
   21		129.120804
   22		135.132946
   23		139.830732
   24		143.517090
   25		144.074074
