   12	    7.977628 
   13	    9.551056 
   14	    10.881390 
   15	    13.717410 
   16	    17.160730 
   17	    24.799650 
   18	    35.071116 
   19	    50.586427 
   20	    55.603300 
   21	    62.322835 
   22	    80.134983 
   23	    93.082990 
   24	    94.034871 
   25	    98.383327 
   26	    97.964004 
   28	    82.954631 
