   12	    6.526684 
   13	    7.346957 
   12	    6.527434 
   13	    7.332958 
   14	    7.960255 
   15	    9.214723 
   16	    9.882765 
   17	    10.819148 
   18	    12.808649 
   19	    13.752531 
   20	    15.621422 
   21	    18.853393 
   22	    21.832771 
   23	    25.351081 
   24	    28.781527 
   25	    35.051744 
   26	    49.125609 
   27	    56.362705 
   28	    61.141232 
