   
   12		57.193476
   16		76.505687
   20		95.991501
   24		114.957380
   28		134.314211
   32		145.376078
   34		145.713911
   36		145.945382
   26		123.793651
   26		124.088364
   28		134.628046
   25		119.997625
   24		114.685164
   22		105.342582
   22		104.909261
   22		104.688539
   22		105.094863
   18		85.874766
   30		142.665667
   18		86.457818
   20		96.629671
   20		95.403700
   20		95.726409
   20		95.236845
   20		95.926384
   10		47.785527
   28		133.094738
   28		133.802522
   30		142.226347
   30		143.289089
   28		133.343707
   28		133.794651
   30		142.425197
   28		133.698663
   22		105.249969
   28		132.885764
   28		133.170479
   28		133.643795
   28		133.885764
   30		143.157230
   28		133.824772
   28		133.396575
   28		133.567554
   28		133.551056
   28		133.622047
   28		134.044494
   28		133.636670
   28		134.016498
   28		134.290089
   28		133.941757
   28		134.541432
   28		134.280340
   28		133.429446
   28		134.075116
   28		133.901137
   28		132.947382
   28		134.154481
   28		133.330709
   28		133.922010
   28		133.677290
   28		133.967041
   28		133.783757
   22		105.321210
   28		133.838532
   18		85.926654
   20		95.811451
   20		95.471801
   20		95.570351
   22		105.129366
   24		114.749666
   24		114.774676
   26		124.441689
   26		124.249477
   26		124.408435
   26		124.244518
   26		124.311568
   28		133.876307
   28		134.108397
   30		143.337833
   30		143.257895
   30		143.244528
   32		145.452689
   30		143.208600
   28		134.032530
   28		133.818186
   30		143.341221
   30		143.306864
   30		143.299211
   18		86.039193
   18		85.936297
   18		86.183355
   18		85.976898
   18		86.146927
   18		85.935001
   18		86.106795
   18		85.984510
   18		86.064673
   18		86.071734
   18		86.109152
   18		86.093530
   18		86.018428
   18		86.094917
   18		86.201631
   18		86.178978
   18		86.187018
   18		86.127580
   18		86.063897
   18		85.870756
   18		86.082458
   18		86.068061
   18		86.103172
   18		85.957756
   18		85.992245
   18		86.130713
   18		86.109764
   18		86.053265
   18		85.935266
   18		86.138182
   18		86.055418
   18		85.978663
   18		86.004663
   18		86.035020
   18		86.180998
   18		86.200110
   18		86.103632
   18		85.917256
   18		85.951868
   18		86.007092
   18		85.921572
   18		86.298354
   18		86.049969
   18		85.969694
   18		86.091030
   18		86.066101
   18		86.070571
   18		86.082754
   18		86.156213
   18		86.213784
   18		86.057775
   18		85.957133
   18		86.048479
   18		86.072458
   18		85.988184
   18		85.964500
   18		86.140580
   18		86.055520
   18		86.164376
   18		86.029347
   18		86.077775
   18		86.209559
   18		86.061234
   18		86.096417
   18		85.960358
   18		86.070061
   18		86.279324
   18		85.996408
   18		86.070326
   18		86.070999
   18		86.050959
   18		85.971266
   18		86.118142
   18		85.971449
   18		86.141927
   18		86.010653
   18		86.025653
   18		85.985837
   18		86.149203
   18		86.138856
   18		86.007000
   18		85.929184
   18		86.038683
   18		86.131927
   18		86.028510
   18		85.990510
   18		85.882991
   18		85.952011
   18		86.029632
   18		86.001980
   20		95.474924
   20		95.603535
   20		95.696493
   20		95.693921
   20		95.663932
   20		95.638585
   20		95.705881
   20		95.724840
   20		95.626494
   20		95.766615
   20		95.728503
   20		95.630953
   20		95.759911
   20		95.570351
   20		95.474567
   20		95.668310
   20		95.669034
   20		95.465975
   20		95.625249
   20		95.724840
   20		95.625534
   20		95.656922
   20		95.657728
   20		95.659238
   20		95.712217
   20		95.632524
   20		95.707421
   20		95.495168
   20		95.800737
   20		95.525280
   22		105.260865
   22		105.215324
   22		105.104081
   22		105.076703
   22		105.075377
   22		105.094805
   22		105.214559
   22		105.272620
   22		105.258508
   22		105.079938
   22		105.227059
   22		105.216171
   22		105.124060
   22		105.087050
   22		105.284262
   22		105.223936
   22		105.161733
   22		105.254150
   22		105.141009
   22		105.136366
   22		105.267426
   22		105.130386
   22		105.123784
   22		105.139958
   22		105.115938
   22		105.264956
   22		105.109019
   22		105.167131
   22		105.112468
   22		105.191784
   24		114.716819
   24		114.747482
   24		114.672442
   24		114.869297
   24		114.863144
   24		114.763645
   24		114.827869
   24		114.581280
   24		114.816777
   24		114.788135
   24		114.708003
   24		114.777492
   24		114.700452
   24		114.682024
   24		114.822604
   24		114.759931
   24		114.764604
   24		114.541464
   24		114.762186
   24		114.614055
   24		114.461485
   24		114.736686
   24		114.717227
   24		114.786074
   24		114.685738
   24		114.746809
   24		114.456750
   24		114.643953
   24		114.617463
   24		114.732288
   26		124.358180
   26		124.405149
   26		124.308425
   26		124.370404
   26		124.183314
   26		124.250110
   26		124.226528
   26		124.407598
   26		124.160988
   26		124.420557
   26		124.285171
   26		124.150407
   26		124.272599
   26		124.460434
   26		124.236283
   26		124.409935
   26		124.277416
   26		124.350803
   26		124.295017
   26		124.482281
   26		124.231171
   26		124.170335
   26		124.291640
   26		124.145907
   26		124.255804
   26		124.366262
   26		124.480811
   26		124.356466
   26		124.353894
   26		124.310732
   28		134.060938
   28		134.012928
   28		133.857787
   28		133.905103
   28		133.970337
   28		133.736921
   28		133.893603
   28		133.929419
   28		133.874338
   28		133.834583
   28		133.666993
   28		133.858961
   28		133.874971
   28		133.832379
   28		133.917072
   28		133.820522
   28		133.819563
   28		133.802788
   28		134.222937
   28		133.972582
   28		133.861471
   28		134.089468
   28		133.865705
   28		133.892389
   28		133.851583
   28		133.769206
   28		133.824002
   28		133.870705
   28		134.151376
   28		133.834043
   30		143.186386
   30		143.466822
   30		143.420812
   30		143.275079
   30		143.378812
   30		143.359384
   30		143.295293
   30		143.327742
   30		143.467261
   30		143.181559
   30		143.491219
   30		138.180314
   30		143.507199
   30		143.389272
   30		143.418281
   30		143.436077
   30		143.184784
   30		143.299221
   30		143.249844
   30		143.306119
   30		143.254120
   30		143.502821
   30		143.384047
   30		143.479454
   30		143.506893
   30		143.405312
   30		138.959633
   30		143.473801
   30		143.238640
   30		143.350843
   30		143.329558
   30		143.413710
   30		143.423914
   30		143.584494
   30		143.533199
   30		143.288181
   30		143.415475
   30		143.420404
   30		140.566392
   30		143.388700
   30		143.226181
   30		143.271273
   30		143.435373
   30		143.434832
   30		143.182457
   30		143.551800
   30		143.490638
   30		143.436781
   30		143.308813
   30		143.330619
   30		143.352854
   30		143.412608
   30		143.177927
   30		143.383996
   30		143.046122
   30		143.421363
   30		143.379068
   30		143.446281
   30		143.391986
   30		143.489934
   29		138.793318
   29		138.781125
   29		138.674289
   29		138.549107
   29		138.613861
   29		138.722391
   29		138.604667
   29		138.865961
   29		138.681422
   29		138.562749
   29		138.446363
   29		138.626126
   29		138.700717
   29		138.553423
   29		138.569392
   29		138.657208
   29		138.596535
   29		138.615463
   29		138.675809
   29		138.542290
   29		138.859603
   29		138.783961
   29		138.519433
   29		138.519015
   29		138.480873
   29		133.041173
   29		138.560433
   29		138.774584
   29		138.744901
   29		138.522311
