    0 0.000000 
    1 0.000000 
    2 0.000000 
    3 0.000000 
    4 0.000000 
    5 0.000000 
    6 0.000000 
    7 0.000000 
    8 0.000000 
    9 0.000003 
   10 0.000024 
   11 0.000134 
   12 0.000535 
   13 0.001687 
   14 0.004438 
   15 0.010098 
   16 0.020406 
   17 0.037352 
   18 0.062878 
   19 0.098537 
   20 0.145168 
   21 0.202699 
   22 0.270091 
   23 0.345447 
   24 0.426247 
   25 0.509647 
   26 0.592794 
   27 0.673092 
   28 0.748403 
   29 0.817153 
   30 1.000000 
