   16		142.340207
   16		141.187477
   16		141.186977
   16		141.188351
   16		0.000000
   16		0.000000
   16		141.186602
   16		0.000000
   16		0.000000
   16		0.000000
   16		0.000000
   16		141.178353
   10		128.708411
    8		104.590801
    5		67.796900
    3		41.087614
   12		126.531934
   12		137.637795
   14		139.732408
   14		138.741282
   14		139.850269
   14		140.013998
   10		128.712411
    8		92.484439
    8		106.329209
   20		116.331209
   20		105.682415
   20		116.146982
   20		116.157105
