   38 0.772310 0.765124 
   27 0.322608 0.300966 
   16 0.018059 0.015096 
   24 0.184005 0.171548 
   32 0.569171 0.538876 
   42 0.970826 0.965926 
   22 0.115750 0.115376 
   26 0.272857 0.236485 
   34 0.649736 0.628633 
   35 0.684956 0.670610 
   28 0.373977 0.350015 
   23 0.147072 0.134035 
   21 0.089822 0.084476 
   29 0.425473 0.414213 
   28 0.373977 0.368827 
   24 0.184005 0.156931 
   30 0.475792 0.427131 
   30 0.475792 0.426118 
   30 0.475792 0.443406 
   41 0.927066 0.828921 
   37 0.746010 0.719538 
   24 0.184005 0.179490 
   18 0.037697 0.027544 
   21 0.089822 0.075326 
   43 0.988331 0.986591 
   39 0.796119 0.778059 
   21 0.089822 0.076937 
   26 0.272857 0.238956 
   42 0.970826 0.953089 
   27 0.322608 0.284083 
   23 0.147072 0.118029 
   37 0.746010 0.718213 
   33 0.611155 0.585049 
   23 0.147072 0.133125 
   41 0.927066 0.889761 
   23 0.147072 0.123925 
   22 0.115750 0.099051 
   14 0.007004 0.005137 
   28 0.373977 0.360410 
   37 0.746010 0.727684 
   35 0.684956 0.675747 
   36 0.716974 0.710425 
   41 0.927066 0.861720 
   38 0.772310 0.760222 
   23 0.147072 0.124638 
   26 0.272857 0.230547 
   41 0.927066 0.917153 
   32 0.569171 0.551768 
   35 0.684956 0.656665 
   28 0.373977 0.360558 
   29 0.425473 0.380689 
   29 0.425473 0.376203 
   32 0.569171 0.540048 
   29 0.425473 0.408233 
   30 0.475792 0.451529 
   32 0.569171 0.526639 
   25 0.226225 0.186292 
   32 0.569171 0.528466 
   38 0.772310 0.765596 
   23 0.147072 0.139381 
   40 0.817665 0.812549 
   41 0.927066 0.883625 
   41 0.927066 0.857594 
   29 0.425473 0.397598 
   16 0.018059 0.016750 
   38 0.772310 0.747355 
   31 0.523921 0.521522 
   23 0.147072 0.115801 
   38 0.772310 0.752491 
   41 0.927066 0.881932 
   41 0.927066 0.843485 
   30 0.475792 0.428238 
   33 0.611155 0.592357 
   36 0.716974 0.705205 
   25 0.226225 0.188460 
   37 0.746010 0.716995 
   42 0.970826 0.935752 
   22 0.115750 0.105613 
   26 0.272857 0.268763 
   33 0.611155 0.592418 
   30 0.475792 0.466172 
   34 0.649736 0.649452 
   42 0.970826 0.968621 
   14 0.007004 0.006220 
   20 0.068672 0.057685 
   29 0.425473 0.420150 
   32 0.569171 0.532859 
   26 0.272857 0.243977 
   42 0.970826 0.948616 
   27 0.322608 0.298455 
   29 0.425473 0.383358 
   38 0.772310 0.761164 
   24 0.184005 0.182080 
   26 0.272857 0.240952 
   24 0.184005 0.158762 
   25 0.226225 0.198830 
   43 0.988331 0.988306 
   35 0.684956 0.680285 
   27 0.322608 0.314630 
   37 0.746010 0.740798 
   32 0.569171 0.562217 
   24 0.184005 0.158116 
   24 0.184005 0.169036 
   24 0.184005 0.154574 
   41 0.927066 0.863321 
   28 0.373977 0.357496 
   41 0.927066 0.871569 
   40 0.817665 0.799073 
   30 0.475792 0.463110 
   23 0.147072 0.140332 
   29 0.425473 0.391491 
   42 0.970826 0.929281 
   39 0.796119 0.789784 
   28 0.373977 0.360112 
   42 0.970826 0.935502 
   41 0.927066 0.847469 
   39 0.796119 0.780261 
   30 0.475792 0.468361 
   22 0.115750 0.091446 
   37 0.746010 0.728877 
   38 0.772310 0.766816 
   30 0.475792 0.474805 
   31 0.523921 0.490041 
   42 0.970826 0.948895 
   36 0.716974 0.715756 
   34 0.649736 0.648803 
   24 0.184005 0.147725 
   36 0.716974 0.704063 
   28 0.373977 0.329088 
   30 0.475792 0.462355 
   30 0.475792 0.444861 
   41 0.927066 0.891305 
   34 0.649736 0.620471 
   34 0.649736 0.613897 
   19 0.051530 0.045879 
   31 0.523921 0.483792 
   43 0.988331 0.971393 
   41 0.927066 0.917448 
   27 0.322608 0.282865 
   30 0.475792 0.434503 
   20 0.068672 0.057780 
   35 0.684956 0.674356 
   28 0.373977 0.363784 
   41 0.927066 0.847564 
   18 0.037697 0.034467 
   27 0.322608 0.299286 
   36 0.716974 0.695033 
   40 0.817665 0.814729 
   38 0.772310 0.767646 
   39 0.796119 0.786480 
   32 0.569171 0.543606 
   32 0.569171 0.534462 
   26 0.272857 0.261284 
   18 0.037697 0.033647 
   31 0.523921 0.483357 
   43 0.988331 0.977041 
   35 0.684956 0.682450 
   34 0.649736 0.631082 
   35 0.684956 0.681103 
   15 0.011610 0.011538 
   22 0.115750 0.093438 
   23 0.147072 0.125964 
   41 0.927066 0.902843 
   36 0.716974 0.713909 
   37 0.746010 0.739860 
   42 0.970826 0.948722 
   25 0.226225 0.197701 
   36 0.716974 0.711253 
   41 0.927066 0.866171 
   31 0.523921 0.480566 
   23 0.147072 0.145756 
   41 0.927066 0.923951 
   24 0.184005 0.154922 
   31 0.523921 0.509540 
   38 0.772310 0.771515 
   25 0.226225 0.189389 
   40 0.817665 0.808826 
   30 0.475792 0.466549 
   14 0.007004 0.004118 
   33 0.611155 0.576472 
   26 0.272857 0.253028 
   32 0.569171 0.547724 
   22 0.115750 0.110934 
   31 0.523921 0.514313 
   33 0.611155 0.581370 
   33 0.611155 0.594292 
   31 0.523921 0.491354 
   26 0.272857 0.263821 
   25 0.226225 0.225374 
   24 0.184005 0.172457 
   27 0.322608 0.275359 
   27 0.322608 0.318811 
   27 0.322608 0.298421 
   24 0.184005 0.178202 
   18 0.037697 0.032720 
   19 0.051530 0.038281 
   23 0.147072 0.126925 
   26 0.272857 0.230421 
   38 0.772310 0.749535 
   44 0.995332 0.993096 
   36 0.716974 0.710986 
   41 0.927066 0.895291 
   41 0.927066 0.917047 
   41 0.927066 0.865908 
   29 0.425473 0.404831 
   36 0.716974 0.688562 
   20 0.068672 0.055297 
   25 0.226225 0.213657 
   24 0.184005 0.155110 
   20 0.068672 0.059415 
   39 0.796119 0.790129 
   29 0.425473 0.408139 
   33 0.611155 0.607138 
   41 0.927066 0.901063 
   41 0.927066 0.922452 
   25 0.226225 0.188509 
   31 0.523921 0.495355 
   29 0.425473 0.413805 
   30 0.475792 0.452330 
   37 0.746010 0.720729 
   33 0.611155 0.586262 
   37 0.746010 0.727689 
   19 0.051530 0.039540 
   41 0.927066 0.884683 
   41 0.927066 0.905891 
   21 0.089822 0.072260 
   41 0.927066 0.922964 
   18 0.037697 0.032816 
   27 0.322608 0.302681 
   35 0.684956 0.672499 
   17 0.026657 0.025912 
   16 0.018059 0.013667 
   32 0.569171 0.567790 
   42 0.970826 0.942959 
   41 0.927066 0.879575 
   43 0.988331 0.972621 
   34 0.649736 0.631520 
   42 0.970826 0.934872 
   25 0.226225 0.186278 
   39 0.796119 0.786631 
   44 0.995332 0.994287 
   43 0.988331 0.976407 
   25 0.226225 0.194770 
   33 0.611155 0.601426 
   41 0.927066 0.877470 
   23 0.147072 0.117221 
   39 0.796119 0.789934 
   28 0.373977 0.372825 
   32 0.569171 0.531027 
   26 0.272857 0.242264 
   22 0.115750 0.093554 
   23 0.147072 0.117289 
   42 0.970826 0.969953 
   23 0.147072 0.133094 
   13 0.003903 0.001972 
   41 0.927066 0.875844 
   25 0.226225 0.205354 
   41 0.927066 0.924936 
   41 0.927066 0.908661 
   31 0.523921 0.508035 
   33 0.611155 0.597435 
   42 0.970826 0.934572 
   31 0.523921 0.521703 
   24 0.184005 0.165225 
   41 0.927066 0.877531 
   29 0.425473 0.401278 
   23 0.147072 0.137846 
   31 0.523921 0.509051 
   28 0.373977 0.336150 
   28 0.373977 0.324124 
   27 0.322608 0.295682 
   28 0.373977 0.330437 
   27 0.322608 0.300531 
   31 0.523921 0.490452 
   42 0.970826 0.931863 
   24 0.184005 0.178000 
   33 0.611155 0.607673 
   37 0.746010 0.721797 
   32 0.569171 0.550825 
   23 0.147072 0.138700 
   42 0.970826 0.964061 
   34 0.649736 0.644379 
   26 0.272857 0.255988 
   42 0.970826 0.934014 
   39 0.796119 0.777473 
   26 0.272857 0.257960 
   40 0.817665 0.809859 
   43 0.988331 0.982827 
   24 0.184005 0.182896 
   37 0.746010 0.718519 
   31 0.523921 0.490862 
   39 0.796119 0.780332 
   35 0.684956 0.653092 
   16 0.018059 0.012565 
   42 0.970826 0.945557 
   32 0.569171 0.530623 
   29 0.425473 0.413843 
   21 0.089822 0.083404 
   19 0.051530 0.039674 
   38 0.772310 0.749993 
   29 0.425473 0.407528 
   28 0.373977 0.335356 
   21 0.089822 0.080430 
   36 0.716974 0.708058 
   41 0.927066 0.825808 
   16 0.018059 0.012293 
   41 0.927066 0.886059 
   30 0.475792 0.433481 
   37 0.746010 0.734090 
   30 0.475792 0.436884 
   33 0.611155 0.572180 
   36 0.716974 0.698152 
   21 0.089822 0.081263 
   41 0.927066 0.828168 
   34 0.649736 0.632166 
   41 0.927066 0.858736 
   21 0.089822 0.086129 
   30 0.475792 0.442024 
   41 0.927066 0.841563 
   26 0.272857 0.269025 
   24 0.184005 0.160543 
   28 0.373977 0.332425 
   19 0.051530 0.049357 
   40 0.817665 0.813635 
   28 0.373977 0.344990 
   44 0.995332 0.994914 
   28 0.373977 0.344257 
   38 0.772310 0.758833 
   21 0.089822 0.078318 
   29 0.425473 0.383931 
   31 0.523921 0.508826 
   31 0.523921 0.485845 
   37 0.746010 0.719287 
   33 0.611155 0.589257 
   25 0.226225 0.193904 
   32 0.569171 0.545095 
   33 0.611155 0.601550 
   21 0.089822 0.079963 
   43 0.988331 0.978575 
   28 0.373977 0.335640 
   31 0.523921 0.516846 
   32 0.569171 0.550756 
   18 0.037697 0.033792 
   33 0.611155 0.598109 
   29 0.425473 0.378924 
   35 0.684956 0.665958 
   30 0.475792 0.456845 
   30 0.475792 0.465052 
   22 0.115750 0.107982 
   27 0.322608 0.298408 
   37 0.746010 0.734077 
   26 0.272857 0.268525 
   34 0.649736 0.630833 
   39 0.796119 0.783434 
   21 0.089822 0.082160 
   43 0.988331 0.975823 
   39 0.796119 0.778348 
   30 0.475792 0.426418 
   37 0.746010 0.734657 
   41 0.927066 0.856666 
   40 0.817665 0.810349 
   26 0.272857 0.243483 
   28 0.373977 0.342511 
   32 0.569171 0.529636 
   41 0.927066 0.832740 
   32 0.569171 0.536415 
   21 0.089822 0.074731 
   30 0.475792 0.434289 
   34 0.649736 0.616378 
   20 0.068672 0.053306 
   38 0.772310 0.769929 
   23 0.147072 0.133224 
   33 0.611155 0.604062 
   40 0.817665 0.803721 
   37 0.746010 0.731333 
   43 0.988331 0.982986 
   30 0.475792 0.469679 
   25 0.226225 0.188178 
   30 0.475792 0.448038 
   33 0.611155 0.577660 
   31 0.523921 0.486586 
   24 0.184005 0.182116 
   41 0.927066 0.846186 
   23 0.147072 0.117419 
   42 0.970826 0.965550 
   42 0.970826 0.928346 
   22 0.115750 0.093243 
   37 0.746010 0.743898 
   28 0.373977 0.354763 
   41 0.927066 0.827899 
   33 0.611155 0.600564 
   24 0.184005 0.165112 
   21 0.089822 0.071382 
   42 0.970826 0.943075 
   36 0.716974 0.694748 
   41 0.927066 0.904122 
   31 0.523921 0.479490 
   38 0.772310 0.769479 
   28 0.373977 0.338411 
   22 0.115750 0.095868 
   41 0.927066 0.822786 
   22 0.115750 0.108340 
   26 0.272857 0.229092 
   30 0.475792 0.426848 
   41 0.927066 0.912061 
   42 0.970826 0.960425 
   29 0.425473 0.409833 
   29 0.425473 0.381740 
   24 0.184005 0.148604 
   41 0.927066 0.857872 
   42 0.970826 0.959400 
   34 0.649736 0.635190 
   19 0.051530 0.039987 
   40 0.817665 0.805586 
   38 0.772310 0.752609 
   14 0.007004 0.005537 
   37 0.746010 0.733932 
   41 0.927066 0.845852 
   38 0.772310 0.749435 
   21 0.089822 0.088696 
   35 0.684956 0.673751 
   28 0.373977 0.349999 
   26 0.272857 0.253808 
   37 0.746010 0.745133 
   27 0.322608 0.293074 
   42 0.970826 0.948556 
   34 0.649736 0.649255 
   39 0.796119 0.772564 
   37 0.746010 0.718036 
   43 0.988331 0.987666 
   41 0.927066 0.868432 
   32 0.569171 0.540821 
   22 0.115750 0.096006 
   22 0.115750 0.097524 
   42 0.970826 0.967669 
   15 0.011610 0.008067 
   20 0.068672 0.057949 
   29 0.425473 0.377502 
   29 0.425473 0.389807 
   25 0.226225 0.206553 
   26 0.272857 0.235374 
   28 0.373977 0.349208 
   41 0.927066 0.841743 
   27 0.322608 0.275361 
   24 0.184005 0.154794 
   33 0.611155 0.594353 
   27 0.322608 0.280898 
   41 0.927066 0.888726 
   30 0.475792 0.440204 
   18 0.037697 0.030332 
   43 0.988331 0.977422 
   22 0.115750 0.113956 
   29 0.425473 0.380331 
   26 0.272857 0.231229 
   41 0.927066 0.859089 
   35 0.684956 0.673405 
   24 0.184005 0.179786 
   31 0.523921 0.508344 
   30 0.475792 0.445969 
   41 0.927066 0.897821 
   31 0.523921 0.496010 
   27 0.322608 0.314400 
   30 0.475792 0.438643 
   33 0.611155 0.592016 
   29 0.425473 0.411924 
   29 0.425473 0.406311 
   33 0.611155 0.600083 
   30 0.475792 0.469873 
   39 0.796119 0.783814 
   44 0.995332 0.989891 
   35 0.684956 0.676426 
   17 0.026657 0.019187 
   28 0.373977 0.339099 
   31 0.523921 0.518169 
   27 0.322608 0.294548 
   31 0.523921 0.493893 
   22 0.115750 0.112522 
   33 0.611155 0.575446 
   29 0.425473 0.382619 
   32 0.569171 0.552726 
   33 0.611155 0.605778 
   28 0.373977 0.360040 
   35 0.684956 0.666682 
   43 0.988331 0.986109 
   33 0.611155 0.591270 
   32 0.569171 0.525771 
   35 0.684956 0.659514 
   38 0.772310 0.771055 
   18 0.037697 0.034115 
   22 0.115750 0.105483 
   35 0.684956 0.668877 
   32 0.569171 0.530125 
   29 0.425473 0.419883 
   22 0.115750 0.107519 
   23 0.147072 0.122141 
   41 0.927066 0.831807 
   31 0.523921 0.513831 
   37 0.746010 0.722224 
   27 0.322608 0.301680 
   27 0.322608 0.297644 
   36 0.716974 0.712115 
   43 0.988331 0.978106 
   27 0.322608 0.316832 
   19 0.051530 0.051214 
   31 0.523921 0.496276 
   34 0.649736 0.611380 
   32 0.569171 0.545106 
   33 0.611155 0.608797 
   25 0.226225 0.186826 
   42 0.970826 0.927725 
   24 0.184005 0.161524 
   39 0.796119 0.792604 
   27 0.322608 0.287765 
   41 0.927066 0.828206 
   39 0.796119 0.778713 
   41 0.927066 0.879035 
   28 0.373977 0.353977 
   30 0.475792 0.438227 
   35 0.684956 0.650090 
   29 0.425473 0.388092 
   32 0.569171 0.543710 
   27 0.322608 0.318967 
   41 0.927066 0.918216 
   42 0.970826 0.963593 
   30 0.475792 0.426487 
   19 0.051530 0.040357 
   39 0.796119 0.795400 
   42 0.970826 0.940317 
   38 0.772310 0.762581 
   22 0.115750 0.097080 
   26 0.272857 0.237962 
   30 0.475792 0.474696 
   21 0.089822 0.075186 
   32 0.569171 0.554794 
   32 0.569171 0.525910 
   33 0.611155 0.571462 
   24 0.184005 0.166173 
   21 0.089822 0.071016 
   24 0.184005 0.180259 
   28 0.373977 0.352999 
   46 0.999253 0.998741 
   28 0.373977 0.341783 
   23 0.147072 0.145603 
   27 0.322608 0.286506 
   24 0.184005 0.169989 
   41 0.927066 0.924316 
   24 0.184005 0.165541 
   32 0.569171 0.523965 
   28 0.373977 0.362543 
   40 0.817665 0.815632 
   41 0.927066 0.912057 
   41 0.927066 0.906253 
   23 0.147072 0.134599 
   41 0.927066 0.830273 
   41 0.927066 0.869846 
   32 0.569171 0.561085 
   41 0.927066 0.870630 
   35 0.684956 0.665246 
   31 0.523921 0.501403 
   34 0.649736 0.633211 
   38 0.772310 0.762325 
   37 0.746010 0.739365 
   22 0.115750 0.107907 
   41 0.927066 0.837511 
   27 0.322608 0.294158 
   34 0.649736 0.633817 
   29 0.425473 0.408973 
   30 0.475792 0.460332 
   36 0.716974 0.704833 
   33 0.611155 0.589232 
   40 0.817665 0.813331 
   36 0.716974 0.703574 
   42 0.970826 0.931015 
   42 0.970826 0.958934 
   44 0.995332 0.990080 
   22 0.115750 0.101004 
   41 0.927066 0.883250 
   24 0.184005 0.155621 
   34 0.649736 0.624969 
   26 0.272857 0.245793 
   43 0.988331 0.971253 
   32 0.569171 0.537026 
   24 0.184005 0.152046 
   22 0.115750 0.105852 
   28 0.373977 0.367299 
   17 0.026657 0.021892 
   35 0.684956 0.666937 
   26 0.272857 0.237930 
   36 0.716974 0.687137 
   24 0.184005 0.168340 
   41 0.927066 0.871141 
   30 0.475792 0.449463 
   41 0.927066 0.907705 
   43 0.988331 0.979048 
   27 0.322608 0.286974 
   25 0.226225 0.201863 
   34 0.649736 0.612865 
   36 0.716974 0.695947 
   35 0.684956 0.662195 
   27 0.322608 0.317698 
   27 0.322608 0.285179 
   30 0.475792 0.475526 
   17 0.026657 0.021272 
   25 0.226225 0.216194 
   30 0.475792 0.434459 
   15 0.011610 0.011352 
   27 0.322608 0.317198 
   27 0.322608 0.317709 
   24 0.184005 0.166973 
   42 0.970826 0.942167 
   32 0.569171 0.563502 
   23 0.147072 0.138226 
   31 0.523921 0.479193 
   36 0.716974 0.715549 
   26 0.272857 0.244078 
   41 0.927066 0.846492 
   37 0.746010 0.737441 
   41 0.927066 0.911015 
   21 0.089822 0.084421 
   29 0.425473 0.424578 
   21 0.089822 0.079355 
   42 0.970826 0.955562 
   41 0.927066 0.874041 
   43 0.988331 0.987060 
   42 0.970826 0.934611 
   24 0.184005 0.161015 
   25 0.226225 0.188923 
   32 0.569171 0.547476 
   41 0.927066 0.856962 
   41 0.927066 0.851118 
   41 0.927066 0.865174 
   23 0.147072 0.142142 
   28 0.373977 0.326644 
   41 0.927066 0.886447 
   28 0.373977 0.358336 
   38 0.772310 0.761103 
   41 0.927066 0.897799 
   35 0.684956 0.675534 
   21 0.089822 0.078813 
   20 0.068672 0.064772 
   34 0.649736 0.617701 
   34 0.649736 0.642315 
   25 0.226225 0.202998 
   22 0.115750 0.096893 
   28 0.373977 0.357864 
   30 0.475792 0.447076 
   42 0.970826 0.943385 
   22 0.115750 0.095304 
   28 0.373977 0.358092 
   18 0.037697 0.027807 
   31 0.523921 0.519882 
   30 0.475792 0.437447 
   43 0.988331 0.983369 
   29 0.425473 0.393923 
   29 0.425473 0.424507 
   41 0.927066 0.917980 
   32 0.569171 0.554938 
   34 0.649736 0.613430 
   30 0.475792 0.465456 
   29 0.425473 0.411900 
   30 0.475792 0.464548 
   28 0.373977 0.330630 
   32 0.569171 0.554042 
   39 0.796119 0.791192 
   25 0.226225 0.217077 
   41 0.927066 0.912378 
   32 0.569171 0.552296 
   22 0.115750 0.114875 
   33 0.611155 0.587911 
   34 0.649736 0.631108 
   24 0.184005 0.179647 
   25 0.226225 0.205612 
   27 0.322608 0.273423 
   29 0.425473 0.382646 
   27 0.322608 0.302505 
   34 0.649736 0.631287 
   41 0.927066 0.829722 
   26 0.272857 0.245891 
   37 0.746010 0.726591 
   25 0.226225 0.187813 
   27 0.322608 0.273697 
   26 0.272857 0.246474 
   34 0.649736 0.625260 
   26 0.272857 0.257066 
   34 0.649736 0.640397 
   19 0.051530 0.049767 
   24 0.184005 0.175046 
   25 0.226225 0.195335 
   35 0.684956 0.663198 
   34 0.649736 0.640501 
   33 0.611155 0.607235 
   23 0.147072 0.127746 
   43 0.988331 0.971132 
   24 0.184005 0.161277 
   41 0.927066 0.918938 
   25 0.226225 0.188208 
   21 0.089822 0.073655 
   30 0.475792 0.471234 
   27 0.322608 0.303084 
   35 0.684956 0.661566 
   22 0.115750 0.102342 
   31 0.523921 0.482731 
   41 0.927066 0.867178 
   29 0.425473 0.375765 
   41 0.927066 0.865377 
   24 0.184005 0.169684 
   15 0.011610 0.007053 
   36 0.716974 0.695098 
   29 0.425473 0.415574 
   37 0.746010 0.733644 
   41 0.927066 0.882912 
   36 0.716974 0.689272 
   43 0.988331 0.980117 
   31 0.523921 0.508172 
   42 0.970826 0.946338 
   34 0.649736 0.620514 
   32 0.569171 0.557939 
   23 0.147072 0.121384 
   40 0.817665 0.815849 
   25 0.226225 0.221137 
   38 0.772310 0.761885 
   29 0.425473 0.423084 
   28 0.373977 0.348883 
   37 0.746010 0.733017 
   33 0.611155 0.584361 
   26 0.272857 0.267821 
   41 0.927066 0.921225 
   35 0.684956 0.658015 
   37 0.746010 0.739055 
   25 0.226225 0.224309 
   27 0.322608 0.319581 
   41 0.927066 0.841397 
   36 0.716974 0.707040 
   25 0.226225 0.186760 
   25 0.226225 0.217163 
   33 0.611155 0.572416 
   28 0.373977 0.356443 
   25 0.226225 0.224215 
   26 0.272857 0.267515 
   38 0.772310 0.772018 
   42 0.970826 0.957859 
   24 0.184005 0.150427 
   30 0.475792 0.461289 
   42 0.970826 0.937976 
   35 0.684956 0.658599 
   29 0.425473 0.407627 
   32 0.569171 0.558490 
   25 0.226225 0.216538 
   32 0.569171 0.529011 
   29 0.425473 0.374339 
   30 0.475792 0.437675 
   27 0.322608 0.290896 
   40 0.817665 0.797423 
   39 0.796119 0.786558 
   17 0.026657 0.023912 
   29 0.425473 0.381784 
   20 0.068672 0.054380 
   42 0.970826 0.945137 
   19 0.051530 0.039799 
   39 0.796119 0.793435 
   24 0.184005 0.169446 
   28 0.373977 0.359380 
   34 0.649736 0.634832 
   41 0.927066 0.876486 
   32 0.569171 0.546140 
   41 0.927066 0.851995 
   30 0.475792 0.448902 
   41 0.927066 0.902583 
   21 0.089822 0.076210 
   36 0.716974 0.716417 
   35 0.684956 0.674601 
   18 0.037697 0.034069 
   41 0.927066 0.866844 
   23 0.147072 0.135890 
   43 0.988331 0.972045 
   32 0.569171 0.525443 
   32 0.569171 0.543517 
   32 0.569171 0.530535 
   37 0.746010 0.741981 
   21 0.089822 0.072528 
   41 0.927066 0.904875 
   24 0.184005 0.179656 
   28 0.373977 0.363423 
   36 0.716974 0.702298 
   42 0.970826 0.966215 
   29 0.425473 0.387335 
   21 0.089822 0.084081 
   17 0.026657 0.020594 
   28 0.373977 0.332473 
   23 0.147072 0.123880 
   40 0.817665 0.814029 
   31 0.523921 0.501918 
   31 0.523921 0.483261 
   30 0.475792 0.448861 
   29 0.425473 0.378404 
   18 0.037697 0.029401 
   27 0.322608 0.300855 
   41 0.927066 0.827306 
   42 0.970826 0.931984 
   29 0.425473 0.377065 
   32 0.569171 0.543723 
   33 0.611155 0.606585 
   29 0.425473 0.411134 
   29 0.425473 0.410567 
   37 0.746010 0.742475 
   29 0.425473 0.383179 
   42 0.970826 0.936009 
   27 0.322608 0.285993 
   41 0.927066 0.913714 
   35 0.684956 0.677990 
   28 0.373977 0.358520 
   41 0.927066 0.818589 
   41 0.927066 0.857647 
   37 0.746010 0.721944 
   31 0.523921 0.520887 
   41 0.927066 0.823861 
   22 0.115750 0.109279 
   33 0.611155 0.604968 
   41 0.927066 0.844456 
   30 0.475792 0.441751 
   37 0.746010 0.728848 
   35 0.684956 0.658485 
   42 0.970826 0.943670 
   25 0.226225 0.212109 
   22 0.115750 0.107346 
   27 0.322608 0.322074 
   26 0.272857 0.241510 
   29 0.425473 0.408201 
   24 0.184005 0.149379 
   24 0.184005 0.173495 
   39 0.796119 0.785266 
   36 0.716974 0.693102 
   39 0.796119 0.780080 
   25 0.226225 0.196400 
   22 0.115750 0.103669 
   31 0.523921 0.522555 
   33 0.611155 0.579579 
   19 0.051530 0.039678 
   40 0.817665 0.808548 
   31 0.523921 0.493293 
   37 0.746010 0.717668 
   24 0.184005 0.167068 
   27 0.322608 0.311882 
   33 0.611155 0.575315 
   41 0.927066 0.889011 
   41 0.927066 0.832769 
   29 0.425473 0.399176 
   46 0.999253 0.998290 
   30 0.475792 0.437737 
   26 0.272857 0.243632 
   30 0.475792 0.440042 
   24 0.184005 0.166585 
   41 0.927066 0.902117 
   29 0.425473 0.383712 
   29 0.425473 0.378694 
   15 0.011610 0.009462 
   36 0.716974 0.705785 
   34 0.649736 0.620205 
   29 0.425473 0.417663 
   41 0.927066 0.855164 
   39 0.796119 0.793699 
   25 0.226225 0.202930 
   32 0.569171 0.548267 
   33 0.611155 0.573779 
   29 0.425473 0.399329 
   35 0.684956 0.651935 
   22 0.115750 0.096334 
   43 0.988331 0.978908 
   36 0.716974 0.691613 
   41 0.927066 0.904882 
   30 0.475792 0.472202 
   29 0.425473 0.409281 
   21 0.089822 0.071950 
   39 0.796119 0.784084 
   43 0.988331 0.984596 
   42 0.970826 0.960961 
   34 0.649736 0.616852 
   29 0.425473 0.383772 
   42 0.970826 0.959251 
   20 0.068672 0.054589 
   34 0.649736 0.627404 
   29 0.425473 0.399293 
   25 0.226225 0.221174 
   32 0.569171 0.529521 
   39 0.796119 0.783005 
   33 0.611155 0.599868 
   32 0.569171 0.538983 
   31 0.523921 0.488790 
   25 0.226225 0.220073 
   42 0.970826 0.956646 
   28 0.373977 0.343954 
   16 0.018059 0.013772 
   24 0.184005 0.159576 
   41 0.927066 0.892221 
   33 0.611155 0.587551 
   32 0.569171 0.558905 
   32 0.569171 0.544156 
   35 0.684956 0.683885 
   32 0.569171 0.537814 
   26 0.272857 0.235769 
   33 0.611155 0.588767 
   15 0.011610 0.010015 
   34 0.649736 0.645050 
   35 0.684956 0.660717 
   39 0.796119 0.794099 
   34 0.649736 0.629646 
   34 0.649736 0.621678 
   29 0.425473 0.410951 
   16 0.018059 0.013418 
   33 0.611155 0.580929 
   30 0.475792 0.465540 
   34 0.649736 0.640822 
   43 0.988331 0.980223 
   36 0.716974 0.686714 
   24 0.184005 0.170343 
   38 0.772310 0.763227 
   27 0.322608 0.286583 
   36 0.716974 0.709326 
   26 0.272857 0.252017 
   31 0.523921 0.506656 
   35 0.684956 0.665972 
   33 0.611155 0.595971 
